bankruptcy,app_id,tot_derog,tot_tr,age_oldest_tr,tot_open_tr,tot_rev_tr,tot_rev_debt,tot_rev_line,rev_util,bureau_score,purch_price,msrp,down_pyt,purpose,loan_term,loan_amt,ltv,tot_income,used_ind,bad,weight
1,9862,4,12,131,,,9998,0,0,624,7945,7999,500,LOAN,60,6484.59,93,4000,0,1,1
0,9863,0,9,257,1,0,0,1500,0,744,22874,22325,3761,LOAN,66,21158.01,95,3033.33,1,0,4.75
0,9864,8,11,89,1,0,0,400,0,652,9929.19,9225,930.19,LOAN,60,10246,111,1718,1,0,4.75
0,9867,0,8,110,2,1,1261,2800,45,713,24117,23900,1745,LOAN,72,23849,100,0,1,0,4.75
0,9868,0,5,153,,,,,0,720,31173.2,24200,0,LOAN,66,31308.2,129,3900,1,1,1
0,9870,3,10,98,,3,1508,5005,30,660,13915,13500,1000,LOAN,60,16622.79,123,2236,1,0,4.75
0,9871,0,31,220,8,6,35158,34164,100,708,20229,23870,0,LOAN,66,25879,108,0,0,0,4.75
0,9872,0,14,86,7,3,12367,14696,84,715,25645,22500,1500,LOAN,66,25730,114,5500,1,0,4.75
0,9873,0,29,148,5,3,6088,17102,36,760,26495,31000,0,LEASE,48,26495,85,3760,0,0,4.75
0,9874,0,21,170,7,3,7429,10664,70,762,18400,16500,1800,LOAN,60,16600,101,6666.67,1,0,4.75
0,9876,2,13,159,,0,0,1800,0,718,15640.68,15247,3000,LOAN,60,11042.68,72,1993.33,0,0,4.75
0,9878,0,26,173,5,3,15021,47700,31,791,24700,29300,0,LEASE,48,27507,94,8900,0,0,4.75
0,9879,,,,,,,,0,,7817.7,6900,1500,LOAN,60,7777.28,113,1200,1,0,4.75
0,9881,0,23,152,7,1,3649,8100,45,713,6300,6500,0,LOAN,60,6610.42,102,4800,0,0,4.75
0,9882,7,21,127,7,3,4925,13632,36,666,16300,16145,0,LEASE,48,16115.67,101,4878.33,0,0,4.75
0,9883,7,32,185,8,3,4399,35355,12,709,37700.4,41895,0,LEASE,36,37700.4,90,41666.67,0,0,4.75
0,9887,,,,,,,,0,,5000,7000,0,LOAN,60,7774.64,111,1416.67,1,0,4.75
0,9888,5,44,421,6,3,105,44308,0,686,28415,28415,0,LEASE,36,28090,100,6250,0,0,4.75
0,9889,1,6,31,4,2,1705,1736,98,608,14910,14500,5500,LOAN,48,9526.8,66,1260,1,0,4.75
0,9890,8,18,340,9,7,2857,12868,22,643,18030.86,18294,1000,LOAN,60,15682.86,86,2666.67,0,0,4.75
0,9891,3,31,215,7,4,10764,57418,19,685,59327,59657,0,LEASE,36,61272.51,103,13333.33,0,0,4.75
0,9892,0,56,154,9,5,2034,40751,5,702,13600,14150,0,LOAN,60,13719.35,97,3500,1,0,4.75
0,9899,3,13,66,7,2,4241,5330,80,605,20208,20725,1608,LOAN,54,19862.89,96,2500,1,1,1
0,9900,7,17,146,2,0,0,3410,0,688,14800,14250,0,LOAN,60,14844.81,104,3000,1,0,4.75
0,9901,7,14,62,5,2,746,2600,29,668,5893.96,5500,0,LOAN,42,6361.96,116,3344.13,1,0,4.75
0,9902,0,6,75,6,2,3201,4350,74,644,21750,20700,0,LEASE,51,22300,108,2800,1,0,4.75
0,9905,0,32,201,9,5,25710,43900,59,719,8704.25,8250,256.42,LOAN,54,8572.83,104,4583.33,1,0,4.75
0,9906,0,44,384,15,8,18086,26400,69,674,15345,17000,6100,LOAN,48,9225.4,54,10416.67,1,0,4.75
0,9908,1,13,87,6,4,3024,8290,36,664,24000,20622,1366.61,LEASE,60,25137.99,122,4000,0,1,1
0,9910,1,20,108,6,5,5580,9068,62,663,18850,16850,2000,LOAN,66,17920.95,106,2916.67,1,0,4.75
0,9912,4,5,118,,1,566,100,100,,17895.04,19125,2700,LOAN,60,15755.09,82,1850,1,1,1
0,9914,0,26,254,6,4,19406,66510,29,766,17080,15675,500,LOAN,66,17027.92,109,3333.33,1,0,4.75
0,9915,0,4,48,2,1,485,1200,40,759,16090,13000,2200,LOAN,66,13954.81,107,1916.67,0,0,4.75
0,9917,0,30,576,11,8,26135,35726,73,683,23996,20900,530,LEASE,48,25531,122,3200,1,0,4.75
0,9918,0,14,219,4,3,6706,8514,79,730,26128,22145,2297,LEASE,48,26301.12,119,4552.42,1,0,4.75
0,9920,0,42,178,12,10,20937,124214,17,718,26708.99,28965,1200,LEASE,47,25508.99,88,6000,0,0,4.75
0,9921,0,10,77,6,1,1306,20468,6,786,21779,16358,519,LEASE,60,21260,130,0,0,0,4.75
0,9924,1,22,106,8,6,4879,18290,27,679,25500,22000,3000,LOAN,72,22579.13,103,12333.33,0,0,4.75
0,9925,11,35,162,,5,2169,10221,21,587,16127.04,15500,2056.86,LEASE,48,16218,105,3483,1,1,1
0,9928,1,3,14,,,,,0,608,17016,17100,0,LOAN,48,17016.1,100,4000,1,0,4.75
0,9930,0,17,332,6,3,20816,58638,35,800,16100,16150,0,LOAN,48,18339.74,114,9250,0,0,4.75
0,9931,,,,,,,,0,,15550,17500,6250,LOAN,66,9481.23,54,1733.33,0,0,4.75
0,9933,4,19,130,5,3,1252,2600,48,675,6500,0,0,LOAN,60,5728.87,88,1516.67,0,1,1
0,9936,1,16,36,10,4,1146,3823,30,677,16350,15000,6250,LOAN,66,12079.31,81,3583.33,0,0,4.75
0,9937,3,36,137,11,5,9997,15454,65,680,8899,0,0,LOAN,60,8088.83,91,7250,0,0,4.75
0,9938,0,56,366,22,16,29223,88294,33,662,14800,14250,0,LEASE,48,14800,104,4250,1,1,1
0,9942,2,19,148,6,3,4373,12660,35,705,24541.43,24960,799.89,LEASE,48,23741.54,95,5750,0,0,4.75
0,9945,2,8,165,5,2,5194,9268,56,686,9200,9650,0,LOAN,54,10285.27,107,0,1,0,4.75
0,9946,0,40,172,,7,12907,76538,17,701,13500,15300,1000,LOAN,60,13744.62,90,5000,1,0,4.75
0,9948,2,6,46,3,1,528,500,100,606,25906,24132,0,LOAN,60,24910.13,107,1833.33,0,0,4.75
0,9949,0,16,51,8,6,11688,14128,83,667,5500,6000,0,LOAN,42,6461.4,108,6333.33,1,0,4.75
0,9950,1,39,149,15,12,14842,41687,36,684,23712,21750,0,LOAN,60,25292.85,116,6100,1,0,4.75
0,9953,0,11,117,4,3,11396,21900,52,743,14668,13550,2000,LOAN,60,13073.33,96,1500,1,0,4.75
0,9954,0,4,64,2,1,1042,1935,54,708,18747,19175,2000,LOAN,60,17272.76,90,1032,1,0,4.75
0,9959,0,23,292,4,2,2252,37071,6,774,21713,21196,10500,LOAN,48,11348.5,54,4166.67,0,0,4.75
0,9960,7,13,185,4,2,3042,1800,100,663,25483.47,23275,1452,LOAN,54,24581.57,106,2706.88,1,0,4.75
0,9962,5,23,286,8,1,287,599,48,630,21925,22635,4500,LOAN,60,17560.01,78,4425,0,0,4.75
0,9963,0,31,148,5,3,11212,52240,21,713,20075,14625,2500,LOAN,66,18570.04,127,8750,1,0,4.75
0,9964,1,24,223,4,2,841,13216,6,726,5476,5125,500,LOAN,48,5452.1,106,2083.33,1,0,4.75
0,9965,4,14,154,4,1,184,1339,14,705,14051.4,11600,600,LOAN,60,15011.34,129,5000,1,1,1
0,9966,13,19,251,4,2,720,4805,15,591,12064.75,13800,0,LOAN,54,12179.25,88,4069,1,0,4.75
0,9967,0,23,264,3,1,2586,14300,18,729,7000,6000,100,LOAN,48,6677.55,115,3750,1,0,4.75
0,9970,1,35,219,14,12,32492,65153,50,675,33612.35,35207,0,LEASE,48,33612.35,95,6250,1,0,4.75
0,9972,4,7,68,3,1,419,1591,26,668,18576,15000,4000,LOAN,60,14711.88,98,0,0,0,4.75
1,9973,1,11,307,,,9998,0,0,653,17009.25,18529,0,LOAN,66,19041.25,103,2009,0,0,4.75
0,9976,0,15,182,3,2,1773,20500,9,809,16870,16800,3950,LOAN,72,13005,77,0,0,0,4.75
0,9977,0,13,147,4,3,5442,45600,12,742,14800,13709,3700,LOAN,66,11234.85,82,4860,0,0,4.75
0,9979,0,14,56,,,9998,0,0,686,20552,21225,0,LOAN,60,21112.8,99,1600,1,1,1
0,9981,5,17,341,6,5,18424,21404,86,636,20000,20075,4000,LOAN,60,17595.5,88,5200,1,0,4.75
0,9982,0,29,274,3,2,9912,117200,8,765,19140,21905,3000,LEASE,36,16140,74,9633.33,0,0,4.75
0,9984,0,33,143,9,6,16761,33500,50,709,35875,36480,1300,LEASE,63,34575,95,5842.5,0,0,4.75
0,9985,,,,,,,,0,,6933,6100,1200,LOAN,36,5868.19,96,800,1,1,1
1,9986,7,14,132,,1,1185,0,0,645,6900,9900,1000,LOAN,48,6485.24,66,1285,1,0,4.75
0,9989,1,27,269,6,5,8151,21883,37,669,13670,15100,0,LEASE,60,15951.29,106,4481.33,1,1,1
0,9990,1,27,262,13,10,55122,80135,69,675,35088,33295,500,LEASE,60,34588,104,7000,0,1,1
0,9991,1,20,85,5,3,6147,21100,29,671,22350,15520,1000,LOAN,66,21205.86,138,3000,0,1,1
0,9993,0,7,50,4,1,196,4196,5,710,23953.7,18500,1912.81,LOAN,66,20742.37,119,3800,1,0,4.75
0,9994,10,22,303,2,1,481,3800,13,661,6200,6299,200,LOAN,60,6145,98,3200,0,1,1
0,9995,3,7,127,,1,1632,9390,17,725,25014,25004,3900,LOAN,60,22003.81,88,3346.67,0,0,4.75
0,9997,3,6,72,,0,0,1900,0,639,11900,11375,1700,LOAN,54,13627.86,120,3000,0,0,4.75
0,9999,0,6,41,2,0,0,600,0,679,14424.4,16145,0,LEASE,48,14949.4,93,1300,0,0,4.75
0,10000,0,27,147,5,2,8035,15100,53,716,35311.15,35000,7418.16,LOAN,60,28017.99,80,8750,0,0,4.75
0,10001,0,21,306,5,4,73,35385,0,740,18682.9,10500,895.27,LOAN,60,16465.95,157,1451.67,1,0,4.75
0,10002,0,16,65,11,4,10012,8479,100,691,13500,15750,0,LEASE,48,13895,88,1750,0,0,4.75
0,10004,0,22,67,11,3,11077,8300,100,709,16523,16145,0,LOAN,72,14772.14,92,5416.67,0,0,4.75
0,10007,0,12,338,8,6,11462,15808,73,655,4093.99,0,400,LOAN,48,4392.99,107,4433.33,0,1,1
1,10008,8,16,342,,0,0,1933,0,702,11158,9900,4000,LOAN,36,7309.74,74,1200,1,0,4.75
0,10009,0,25,171,3,2,9713,39100,25,774,5795,0,580,LOAN,36,3550,61,5000,0,0,4.75
0,10014,0,21,123,7,2,2784,3333,84,627,29710,32745,500,LEASE,60,29794.62,91,8536.66,0,1,1
0,10018,0,8,26,,7,6898,7000,99,637,11500,11500,1500,LOAN,60,10521.75,91,3850,1,1,1
0,10019,1,20,315,3,2,2100,42700,5,754,19624,18325,12000,LOAN,36,7776,42,4000,1,0,4.75
0,10020,3,15,275,8,6,5845,898,100,653,34907,27821,1300,LOAN,66,33742.05,121,4666.67,0,0,4.75
0,10021,0,35,112,12,9,14929,58410,26,700,8521.55,9500,5421.55,LOAN,48,3235,34,4312,1,0,4.75
0,10023,0,18,151,2,1,7674,43300,18,755,13253.5,10950,253.5,LOAN,66,14587.72,133,2194,1,1,1
0,10024,,,,,,,,0,664,11949,11750,500,LOAN,60,12726.17,108,4078,1,0,4.75
0,10026,0,8,25,6,2,420,1031,41,676,29969,26213,0,LEASE,63,30962.22,118,3300,0,1,1
0,10027,1,27,236,2,1,24,45000,0,737,21000,21300,4500,LOAN,66,16940.63,80,3166.67,0,0,4.75
0,10028,0,20,383,,1,2059,73540,3,759,24212.37,22580,700,LOAN,60,24645.82,109,4166,0,0,4.75
0,10030,3,21,181,6,2,509,16515,3,720,28400,27550,500,LOAN,72,27898.25,101,4000,1,1,1
0,10032,0,4,12,2,1,1252,2500,50,642,17450.4,16275,1183.4,LOAN,60,16402,101,2500,1,0,4.75
0,10034,1,10,38,6,5,9055,7400,100,606,11716,14850,1400,LOAN,60,10920,74,1500,1,1,1
0,10035,0,26,197,4,3,10668,67597,16,761,27314,23000,5000,LOAN,36,19900,97,7500,0,0,4.75
0,10036,0,6,465,4,3,12904,15984,81,727,10839,8700,2095,LOAN,60,10129.28,116,1550,1,0,4.75
0,10039,1,10,69,2,1,1366,2441,56,695,18175,14430,0,LEASE,60,20979.72,145,1800,0,1,1
0,10046,0,9,406,2,1,250,12964,2,830,11654,12250,0,LOAN,60,12546.99,102,1100,1,0,4.75
0,10047,3,16,113,4,2,1112,5307,21,680,15171,13200,900,LOAN,66,15624.74,118,2916.67,1,0,4.75
0,10048,0,20,174,6,3,12,3320,0,713,92999.75,89695,0,LEASE,36,92999.75,104,291666.67,0,0,4.75
0,10049,0,39,142,9,5,5846,50257,12,734,30205,32718,4000,LEASE,36,26210,80,0,0,0,4.75
0,10050,2,15,175,4,2,7495,14600,51,703,24245,18695,745,LOAN,72,23948.02,128,3500,0,0,4.75
0,10051,0,37,128,12,5,17338,34600,50,689,19777,18335,0,LOAN,66,18928.61,108,8583.33,0,0,4.75
0,10052,0,29,202,9,5,18103,57900,31,789,30393,26480,0,LEASE,60,31633.42,119,2048,0,0,4.75
0,10055,2,22,358,3,2,1893,20251,9,743,6381,6899,500,LOAN,60,7055.51,102,3200,0,0,4.75
1,10056,1,17,242,6,3,309,2916,11,743,22130,23035,0,LEASE,60,22900,99,15833.33,0,0,4.75
0,10057,0,38,93,5,3,14270,25000,57,734,37545,41445,0,LEASE,48,37545,91,6000,0,0,4.75
0,10058,0,11,49,6,2,1853,10600,17,754,30286.38,29653,0,LEASE,60,30286.38,102,3750,0,1,1
0,10059,0,13,72,5,2,4040,12600,32,736,29702,31285,500,LEASE,60,29202,93,3300,0,0,4.75
0,10060,1,32,229,5,3,2620,50442,5,702,17529,16200,3000,LOAN,60,15895.12,98,7666,1,0,4.75
0,10061,0,13,256,6,5,8183,13100,62,739,8516,7000,0,LOAN,60,9464.48,135,5333.33,1,0,4.75
0,10064,4,31,216,8,4,23038,17560,100,733,46994.15,45500,1000,LOAN,72,40606.5,101,14701.75,1,0,4.75
1,10067,3,12,78,3,2,796,2246,35,675,31989,29219.55,17.28,LEASE,60,31971.72,109,6666.67,0,0,4.75
0,10068,0,13,225,4,3,4382,9747,45,756,8552,6525,3600,LOAN,48,5087.5,78,3300,1,0,4.75
0,10070,0,2,210,,,9998,9998,100,724,6310,5000,500,LOAN,48,5944.16,119,0,1,0,4.75
0,10071,1,4,35,3,2,5374,6000,90,627,13735,14500,0,LOAN,60,17212.51,119,1666.67,1,1,1
0,10072,1,42,246,10,8,5256,98881,5,679,16308,16995,1000,LOAN,60,15392.5,91,3000,1,1,1
0,10073,0,5,28,,2,4899,15800,31,715,22000,24000,0,LEASE,39,19415.29,92,4200,1,0,4.75
0,10074,1,46,136,26,24,54683,75341,73,649,18600,18012,1000,LOAN,60,17735.52,98,7683.33,0,0,4.75
0,10075,0,14,98,5,4,725,3700,20,694,27828.57,28800,0,LEASE,60,27685.28,97,5800,0,0,4.75
0,10076,1,8,35,5,2,3635,5314,68,674,26169,21540,0,LEASE,60,26169,121,2000,0,1,1
1,10077,5,13,117,4,2,2540,2999,85,663,10815,9600,1800,LOAN,48,11099.85,116,1875,1,0,4.75
0,10079,,,,,,,,0,,10898,11000,2500,LOAN,60,9710.99,88,2426.67,1,0,4.75
0,10080,0,20,143,6,5,13690,23285,59,718,20469.08,20815,550,LEASE,54,19919.08,96,2400,0,0,4.75
0,10082,,,,,,,,0,,12000,12250,2000,LOAN,48,10100,82,2500,1,0,4.75
0,10084,9,10,70,,,9998,0,0,590,8500,9000,2500,LOAN,36,6000,67,2000,1,0,4.75
0,10085,0,6,133,5,3,344,10300,3,,0,24000,0,LEASE,39,20982.13,87,2000,1,0,4.75
0,10086,0,8,172,,,9998,9998,100,,23207.35,27765,8500,LOAN,60,16149.6,58,3400,0,0,4.75
0,10089,0,7,48,4,1,1536,3750,41,639,6835,0,0,LOAN,60,7734.08,113,6875,0,1,1
0,10090,3,18,119,4,1,493,598,82,691,21811,19550,0,LEASE,48,22003.38,113,4583.33,1,0,4.75
0,10096,0,23,148,4,1,3917,16900,23,767,31995,27350,2990,LEASE,48,31455.09,115,7916.67,1,0,4.75
0,10100,0,27,197,5,4,5386,25477,21,742,17253,16430,8000,LOAN,60,9829,60,4166.67,0,0,4.75
0,10101,0,14,188,3,2,859,25551,3,790,17180.4,19800,7180.4,LOAN,60,10000,51,4291.67,1,0,4.75
0,10105,3,4,254,1,0,0,217,0,656,1,27783,0,LOAN,60,23891.5,91,8000,0,1,1
0,10106,0,24,158,5,2,9143,13376,68,697,26206,27395,0,LEASE,60,26657.09,97,2298.33,0,0,4.75
0,10109,0,33,299,12,7,34101,66937,51,665,15872,14725,0,LOAN,60,16910.61,115,7758.33,1,0,4.75
0,10111,0,16,314,5,4,3088,20500,15,761,13402.46,11000,0,LEASE,60,13402.46,122,2500,1,0,4.75
0,10114,10,31,436,3,2,3964,17337,23,642,2791,3000,0,LOAN,24,2780.54,93,0,1,0,4.75
0,10117,1,28,193,7,4,5823,17749,33,708,24577,22916,0,LOAN,72,24889.33,109,4000,0,0,4.75
0,10123,0,18,200,5,3,5999,12200,49,761,11551,12000,0,LOAN,60,12752.86,106,2666.67,1,0,4.75
0,10125,0,13,136,8,6,8087,14689,55,689,23381,23995,0,LEASE,60,23381,97,2333.33,0,0,4.75
0,10126,,,,,,,,0,,13500,12500,5000,LOAN,60,8552.77,68,6666.67,0,0,4.75
0,10127,1,26,155,3,2,2623,61096,4,753,19140,18500,5000,LOAN,66,14171.71,77,5416.67,1,0,4.75
0,10132,2,10,153,,2,435,5300,8,723,16940,15126,5245,LOAN,66,11780.19,78,4266,0,1,1
0,10133,1,25,151,7,3,10314,25776,40,660,20345.34,22000,0,LEASE,60,20345.34,92,3900,1,0,4.75
0,10134,1,9,91,,5,1239,17616,7,673,10613,9175,2500,LOAN,48,9026.06,98,2750,1,0,4.75
0,10137,11,22,132,4,1,927,1225,76,614,0,24030,0,LEASE,60,18020,77,1870.27,0,0,4.75
0,10138,0,26,214,7,6,14265,29502,48,736,4499,6500,500,LOAN,48,4803.54,74,1300,0,0,4.75
0,10140,3,8,56,4,2,3597,3425,100,634,10800,10800,0,LOAN,60,12044.69,112,2894,1,0,4.75
0,10144,0,9,55,3,1,441,1369,32,695,10885,10350,0,LOAN,60,10469.57,105,2000,1,0,4.75
0,10145,2,25,233,5,2,13727,27000,51,699,20942,21779,0,LEASE,60,20384.92,96,4000,0,0,4.75
0,10146,0,8,102,4,1,164,1500,11,783,29823.1,29168,6255,LEASE,60,23568.1,81,3333.33,0,0,4.75
0,10147,0,31,96,12,10,19774,27977,71,668,19675,18025,0,LOAN,60,21103.73,117,4967,1,0,4.75
0,10149,9,38,132,11,3,9717,8200,100,672,24225,23900,1595,LOAN,66,23911.78,100,5000,1,0,4.75
0,10153,1,17,96,9,7,3058,6947,44,719,36398,37010,0,LEASE,60,35398,98,3400,0,0,4.75
0,10154,0,38,360,8,6,9879,92666,11,700,39300,39625,2200,LEASE,60,36805.28,94,6583.33,0,0,4.75
0,10157,4,31,135,5,1,957,2000,48,698,19379.43,18875,0,LOAN,66,20822.29,110,2666.67,0,1,1
0,10158,1,24,223,4,2,841,13216,6,726,8623,7850,500,LOAN,48,8941.96,114,2083.33,1,0,4.75
0,10159,0,29,111,,6,26886,37900,71,617,6588.38,0,500,LOAN,60,6088.38,92,8000,0,1,1
0,10160,0,5,52,3,2,1193,1774,67,658,17226.05,18000,1180,LOAN,66,17360.93,96,1840,0,1,1
0,10161,0,3,106,,1,20,4500,0,709,13000,12500,200,LEASE,36,12800,102,1500,1,0,4.75
1,10162,6,19,135,3,2,3993,1000,100,677,18072.55,16782,94,LOAN,66,16776.07,100,1965.2,0,0,4.75
0,10166,2,4,27,,,,,0,611,12711.44,13425,0,LOAN,60,12818.5,95,1208.33,1,0,4.75
0,10167,0,15,268,3,2,878,26192,3,792,5500,0,0,LOAN,60,4399,80,4400,0,0,4.75
1,10174,12,18,183,4,3,15303,13100,100,548,34902,35000,500,LEASE,60,39077.14,112,4666.67,0,1,1
0,10177,0,32,342,13,7,13763,51138,27,696,7937,0,0,LOAN,48,7937.6,100,7333.33,0,0,4.75
0,10178,1,19,189,7,2,41,10393,0,777,24766,23326,10495,LOAN,72,15904.69,68,9500,0,0,4.75
0,10183,0,31,180,14,7,30830,41392,74,,0,20870,0,LEASE,60,24292.4,116,5166.67,0,1,1
0,10185,0,15,284,4,3,16038,40780,39,741,29073.12,28900,3448.66,LEASE,48,25624.46,89,61666.67,1,0,4.75
1,10186,3,5,129,,2,412,900,46,657,10800,6500,1000,LOAN,60,6690.7,103,1312,0,1,1
0,10187,6,32,124,13,8,24882,25829,96,589,19418,25000,0,LOAN,60,20117.75,80,5650,1,0,4.75
0,10189,0,31,241,6,2,3307,17200,19,758,30814.42,34360,0,LEASE,36,31359.42,91,4550,0,0,4.75
0,10190,0,7,36,4,2,1644,4400,37,708,20463,18625,429.65,LOAN,54,21785.35,117,4166.67,1,1,1
0,10191,1,20,135,,9,6584,7740,85,628,7600,0,500,LOAN,60,6305.87,83,2100,0,1,1
1,10196,2,13,127,,1,9823,2500,100,673,35096,36615,6500,LOAN,60,28797.7,79,7083.33,0,0,4.75
0,10197,1,34,374,5,3,3469,18730,19,754,5800,6000,0,LOAN,48,6984.39,116,0,1,0,4.75
0,10199,0,1,3,,1,33,500,7,,14000,15925,6000,LOAN,36,9911.15,62,8166.67,1,0,4.75
0,10202,1,12,328,,2,300,10030,3,715,19478,8875,1250,LOAN,60,10434.65,118,3500,1,0,4.75
0,10203,0,63,309,11,7,48289,121710,40,678,24406,25055,1900,LEASE,60,23422.15,93,5000,0,0,4.75
0,10206,0,21,255,11,8,11238,44328,25,717,25669.4,19738,0,LEASE,60,26214.4,133,2200,0,1,1
0,10208,0,15,166,2,1,13,29000,0,790,26447,25000,14041,LOAN,60,12541.69,50,5600,0,0,4.75
0,10210,12,15,115,6,2,330,1701,19,700,22000,21765,11000,LOAN,66,14221.7,67,4583.33,0,0,4.75
0,10212,,,,,,,,0,,18210.47,17805,5000,LOAN,60,14840.47,83,1666.67,0,0,4.75
0,10213,,,,,,,,0,,22400,20875,9000,LOAN,60,13481.58,65,6666.67,1,0,4.75
0,10217,12,23,73,5,1,64,261,25,664,37925,38315,0,LEASE,60,38155,100,7200,1,1,1
0,10218,0,13,133,3,1,1472,0,0,744,5650,0,2000,LOAN,36,3940.33,70,4500,0,0,4.75
0,10219,0,7,198,,1,2,22500,0,795,5300,0,1000,LOAN,60,3872.2,73,1666.67,0,0,4.75
0,10223,0,34,200,5,2,6340,46938,14,784,22900,20000,0,LEASE,48,24360,122,5666.67,1,0,4.75
0,10225,0,16,294,1,0,0,14800,0,780,15919,16000,5919,LOAN,24,11024,69,6700,1,0,4.75
0,10226,2,36,312,11,8,5655,27271,21,700,15698.7,14970,4000,LOAN,60,11664.7,78,6033.33,0,0,4.75
0,10229,0,13,164,8,6,2128,3500,61,668,8500,8200,1000,LOAN,54,8758.1,107,3250,1,0,4.75
0,10230,1,6,25,4,1,790,1000,79,607,5389,5400,0,LOAN,42,7962.73,147,2100,1,1,1
0,10231,0,3,27,3,1,1365,1494,91,625,25298.08,24695,0,LEASE,48,24615,102,2166.67,0,0,4.75
0,10236,7,22,198,4,2,109,1391,8,604,6667.88,7500,500,LOAN,60,6167.88,82,12500,0,1,1
1,10239,16,23,127,6,5,3806,5540,69,643,23500,20500,3000,LOAN,60,20749,101,5416.66,1,1,1
0,10241,0,15,129,2,1,6281,25963,24,754,20600,17150,700,LOAN,66,19970,116,2300,0,0,4.75
0,10244,0,3,17,4,3,1660,3104,53,666,10584,8000,500,LOAN,66,10722.58,134,3000,1,1,1
0,10245,0,15,114,9,3,7269,3127,100,667,9427,9500,0,LOAN,54,11581.58,122,3300,1,0,4.75
0,10246,1,5,134,,,,,0,595,13295,11025,0,LOAN,60,12871.54,117,1326,1,1,1
0,10248,,,,,,,,0,,19500,20025,4000,LOAN,48,16720,83,3416.67,1,0,4.75
0,10250,12,29,271,6,3,1497,5170,29,640,35400,32415,3255,LEASE,60,32500.31,100,4166.67,0,0,4.75
0,10252,0,23,308,5,2,5201,7700,68,549,19629,19000,11500,LOAN,60,8229,43,3600,1,0,4.75
0,10253,0,38,187,10,7,23831,39665,60,689,32750,34900,0,LOAN,72,32818.25,94,3750,1,0,4.75
0,10254,2,25,180,7,3,16075,34400,47,702,8300,0,0,LOAN,60,7900,95,4500,0,0,4.75
0,10255,6,12,148,4,1,1371,0,0,667,11694,11375,450,LOAN,60,11379.05,100,3650,1,0,4.75
0,10260,0,19,136,6,3,6444,2547,100,725,17028,17225,0,LOAN,60,17180.08,100,2400,1,0,4.75
0,10261,4,11,76,5,3,907,2100,43,595,32393,36630,0,LEASE,60,32963,90,2800,0,0,4.75
0,10262,1,19,430,4,2,3702,10050,37,716,14000,11200,1000,LOAN,54,17187.18,153,2400,1,1,1
0,10263,3,22,67,7,4,27561,33800,82,678,29607,30185,0,LOAN,72,29702.63,98,76700,0,0,4.75
0,10264,0,37,336,7,3,2138,28183,8,761,13076,16000,0,LEASE,36,14231,89,6250,1,0,4.75
0,10266,5,13,60,,,,,0,588,17959,21500,0,LEASE,36,17016.89,84,4000,1,0,4.75
0,10268,2,3,64,,1,45,1512,3,698,15995,17875,0,LEASE,48,15594.87,89,3333.33,1,0,4.75
0,10271,1,9,41,4,3,1247,3500,36,681,8239.88,8299,800,LOAN,60,8238.88,99,0,0,0,4.75
0,10277,5,19,154,9,5,5409,18203,30,719,22000,22265,1500,LOAN,60,21396.04,96,8333.33,0,0,4.75
0,10279,0,2,29,1,0,0,800,0,708,13080,12500,0,LOAN,60,13214.38,106,1450,1,0,4.75
0,10280,2,9,49,,1,6582,13000,51,703,22470,22895,1200,LEASE,36,21420,94,2650,0,0,4.75
0,10282,0,50,166,21,19,96260,129549,74,677,17999,18230,3000,LOAN,48,17091.81,94,1800,0,0,4.75
0,10284,1,1,2,,0,0,1500,0,,27758,27918,3758,LEASE,36,26299.5,94,3000,0,0,4.75
0,10286,6,14,109,5,2,299,967,31,643,21217,22425,1217,LOAN,66,23059.78,103,4277.67,1,0,4.75
0,10287,0,3,51,2,0,0,1000,0,759,20400,20100,6000,LOAN,72,13993.85,72,8780,1,0,4.75
0,10288,0,15,267,,4,583,28920,2,778,11720,8000,3695,LOAN,54,9034.5,113,2500,1,0,4.75
0,10291,0,1,16,,0,0,1550,0,720,14310,15063,2050,LOAN,60,12361.86,82,1733.33,0,1,1
0,10292,0,37,194,3,1,1258,24700,5,794,4302.28,6899,0,LOAN,60,4658.28,68,2600,0,0,4.75
0,10294,2,5,148,,1,251,700,36,635,36799.5,35000,10000,LOAN,60,26924.5,77,7200,1,0,4.75
0,10299,0,25,73,8,6,22752,30250,75,614,3417.94,3500,300,LOAN,36,3377.43,96,2244,0,0,4.75
0,10303,0,24,253,12,5,6016,29800,20,728,21661.48,18250,1100,LEASE,60,20561.84,113,2850,0,0,4.75
0,10304,0,11,170,4,2,8471,10962,77,714,17556.32,17960,285,LEASE,36,17271.32,96,4200,0,0,4.75
0,10305,0,2,25,1,0,0,300,0,708,14950,15025,700,LOAN,66,14652,98,1550,1,0,4.75
0,10306,0,3,267,,1,571,0,0,757,18025,18000,1000,LEASE,36,17025,95,16666.67,1,0,4.75
0,10308,4,8,52,9,6,8123,7598,100,586,18363.76,21475,3000,LOAN,54,15632.96,73,6324,1,0,4.75
0,10311,0,19,167,4,3,8878,41700,21,692,28903,29045,3215,LOAN,60,25906.17,89,4166.67,0,0,4.75
1,10312,1,6,61,,5,4783,3972,100,667,16259,15330,929,LOAN,60,16389.82,107,3166.67,0,0,4.75
0,10313,3,38,170,10,3,4955,23480,21,724,21320,21100,14440,LOAN,24,6972.65,33,11666.67,0,0,4.75
